Author,Comment,Likes,Published At
@user-cc6ri4jm9c,티처스 계정이 안떠서 어제 엄청 놀랐어요..ㅠㅠ 해킹의심은 했는데 진짜 일줄은 몰랐네요 얼른 복구되면 좋겠네요..😢티처스 인스타 보는게 유일한 낙인데ㅠㅠㅜㅜㅜㅜㅜㅜ,6,2024-07-30T09:03:32Z
@user-fg4nu2cr7h,"아니,,,, 조정식쌤 초반에는 너무 무서웠는데 이제는 욕해도 너무 귀여워요,,,,❤ 조며들었다…",37,2024-07-30T08:03:50Z
@scy9449,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=546"">9:06</a> 정승제 사생팬한테 달라고 하면 본인에게 요청했을때보다 더 양질의 자료 수급가능ㅋㅋㅋㅋㅋㅋㅋㄱㅋ",143,2024-07-30T07:10:08Z
@user-xc6il3gf3p,기엽당,0,2024-07-30T05:28:22Z
@오타줍는할머니,거에요X 거예요O <br>감사합니다 👵🏻,1,2024-07-30T05:24:02Z
@spoemsjh0229,이거 보니까 예능 맞네 ㅋㅋ<br>존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋ,0,2024-07-30T04:46:55Z
@Korea_laiTV,바프하장ㅋㅋㅋㅋ,0,2024-07-30T04:16:54Z
@chochocho-bw8ve,조정식 잘생겻다,1,2024-07-30T04:01:20Z
@user-ex2dj6vo5x,2편도 해주세요,1,2024-07-30T03:53:22Z
@user-co8lx9ug9m,근데 난 커뮤니티 순기능 같은데 고2때부터 알았던 옆반 쌤 잊어버린지 꽤 됐다가 근황을 포만한에서 알아서 작년에 4년만에 만남ㅎㅎㅎㅎ,0,2024-07-30T01:20:16Z
@user-py8lw5vr8n,"<a href=""https://www.youtube.com/watch?v=QNSCELZmNl0&amp;t=635"">10:35</a> 이거는 자학개그인가요?",4,2024-07-30T00:10:01Z
@Anoano1122,"그냥 선 넘은 작은 바램인데. 이렇게 뛰어난 선생님들 특히 돈을 이미 많이 벌어 성공한 선생님들이. 우리나라 발전을 위해 <br>엘리트이고 똑똑하지만 가정형편이 어려운  친구들을 위한 좋은 프로그램같은 것을 운영해주면 너무 좋을거같습니다.  <br>알고리즘으로 본 프로그램인데. 이미 태어난 환경은 어쩔수 없지만. 피를 깎는 노력으로도 그저 돈 때문에 꿈을 이루지 못하고 이렇게 기죽어 살아야 하는 청년들이 있다는 것이 너무 안타깝네요. 그런 환경에서 또 굳건히 더 강하게 이겨 성공하시는 분들도 계시겠지만<br>사교육이 어쩔수 없이 필요한 우리나라 입시제도에서...  젊은 친구들, 학생들 모두들 몸도 무엇도 마음도 건강하게 잘지켜내시면서 공부 열심히 하시길 바래요.! <br><a href=""https://www.youtube.com/watch?v=MIjGt5JB9ac"">https://youtu.be/MIjGt5JB9ac?si=-eaFbMm5J4x9w1bA</a>",0,2024-07-29T23:50:37Z
@TV-uu5xq,인스티 계정이 사라졌어요..,2,2024-07-29T23:17:10Z
