Author,Comment,Likes,Published At
@user-lf5gn5so3h,누가 이렇게 악센트 잔득 듣기 거북하네,2,2024-03-05T13:20:03Z
@user-lf5gn5so3h,뭐여? 진짜여?,2,2024-03-05T13:17:56Z
@하림-z7n,얼굴깡패 아라씨 🎉🎉🎉귀티나고 귀여우신 토니❤,18,2024-03-05T13:09:34Z
@user-wl9uw2gl2w,행복을빌어요 진저으로,11,2024-03-05T13:08:09Z
@애앵두,요즘은 이렇게 방송 안해서 안보게 되네요 옛날이 훨씬더 기다려지고 재미 있었어요,26,2024-03-05T13:00:58Z
@IMKang,"이만갑에 왜 좌파인지 정은이파인지 모르는 홍씨같은 게 나오는지 모르겠네! 채널A,동아일보 내 간첩들 모조리 잡아 국정원에서 조사해야지<br>뭐하고 있는지ᆢ",0,2024-03-05T12:59:40Z
@user-ec2of1dl8q,걸혼해라 잘어울린다,6,2024-03-05T12:56:05Z
@chocic8206,진짜가. 이그 낚겻네  그러지마라 순진한 시청자 농락이다. 유트보다 진짜인줄알았다. 진짜결혼해도 어불린다 해라 자식은 10명낳아라 안그래도  인구줄어드는데  토니야돈좀쓰라 ㅎㅎ,2,2024-03-05T12:51:54Z
@user-yr9xm1ij5b,옛날스타일이 더재밌었는데,14,2024-03-05T12:44:51Z
@김-g4x,낚였다 ㅡㅡ,5,2024-03-05T12:43:57Z
@user-vv8ce7lh2o,김아라 얼마전 유튜브 결혼얼핏본것같은데요,4,2024-03-05T12:37:24Z
@user-oj3iu5od5d,애청자 입니다.잘 보고 있어요~<br>오래오래 행복한 삶 살아가세요~<br>응원 할게요~♥,56,2024-03-05T12:21:08Z
@user-kw4ze5gh6g,"진짜인줄알고 기뻐했는데,,,,,",19,2024-03-05T12:11:29Z
@user-ti5lo1mc5u,낚시바늘.<br>에이~,3,2024-03-05T12:05:32Z
@user-of7vu1xs3p,역겨운 방송인은 금지하길 자녀교육에 반한다,2,2024-03-05T12:02:45Z
@jwj3637,아~나<br>완전 낚였네<br>그나저나 지금 이만갑보다 옛날식 이만갑이 훨 좋은데  <br>다시 바뀌랏~~!,34,2024-03-05T11:48:16Z
@hyunchulha3493,토니안 ? ` 와이셔츠가    ~ 거슬린다 ~양쪽   무늬  바란스가  영   아니다`누가 아라를 데려 갈련가 했는데    토니가 찍었구나   ~ 탈북자 중에 제일 잘  생긴 여자다 ~ 토니야  잘 해주라  아라 혼자뿐인데  ?<br>진짜 아닌가?,7,2024-03-05T11:47:26Z
@Hskim12,지난 영상이라도  자주좀 올려주시길 ~~  방송 못본사람들 위해서 ~<br>매일 하루에 한편썩 올려줘 ~~ 요 ~~,41,2024-03-05T11:38:36Z
@user-ob5ns3kh7k,주제와 맞지않는 방송만  나오네요 진짜인줄~~~~~~,8,2024-03-05T11:37:33Z
@young-hikim2689,토니가 너무 늙었다,2,2024-03-05T11:37:09Z
@diamond3486,북한 억양 노래는 바뀌지 않는구나 야!!세월이 얼만디 아직 북 언양이,4,2024-03-05T11:18:05Z
@Kimkay09,진짜 결혼도 아니면서 제목도 페이크네.... 적당히 합시다.<br>방송도 너무 보기그렇네요,3,2024-03-05T11:15:36Z
@user-yq2dd5nd2u,장난하냐  감짝놀랄네,4,2024-03-05T11:10:36Z
@user-vm4iw7jn2d,앗ᆢ뭐야<br>또ᆢ엮였네😂<br><br>그래도 즐건 영상 감사합니다<br><br>토니님~ 앞으로<br>두분 결혼하세요🎉,20,2024-03-05T11:10:20Z
@foxpaper8543,좌빨 이승환 닮은 토니안....피해 많이 볼 듯...,1,2024-03-05T10:56:03Z
@user-cg9te7le8h,한국에서 바라보는 북한은 시인 김춘수님의 꽃이라는 시가 적격인거 같네요. 내가 그의 이름을 불러주었을 때 그는 나에게로 와서 꽃이되었다. 꽃에서.,17,2024-03-05T10:51:34Z
@user-ue8he1rj9f,진짜결혼하면좋게내요,5,2024-03-05T10:50:36Z
@user-ue8he1rj9f,진짜인줄알아내요,14,2024-03-05T10:50:17Z
@user-ig8dm9ps6d,상 위의 닭을 뜯어먹고싶네,0,2024-03-05T10:50:16Z
@user-cg9te7le8h,사람도 돌맹이도 마찬가지입니다. 그 가치를 알고 활용하고 쓸줄 알고 옳바른 곳에 사용할줄 알아야 돌맹이가 희토류가 되지 않겠습니까? 김가가 처음부터 진심으로 북한주민들을 돌봤다면 대한민국이 바라볼 수도 없는 자원활용 강국이었을겁니다. 그래서 사람이 중요한 겁니다.,14,2024-03-05T10:48:39Z
@제비-w7x,북한노래 이젠너무 어색하기그지없네 북한노래는 왜자꾸 하는거야 듣기싫은데,2,2024-03-05T10:47:39Z
