Author,Comment,Likes,Published At
@민하이-y2u,그냥 이남자 시청자 우롱하러 나온듯 해요~사지 멀쩡한데 여직 놀고 살다가 티비 나와 회복 하려고?,6,2024-09-06T07:40:14Z
@psyco599,돈 많이 벌때 유흥하고 명품사고,10,2024-09-06T07:10:51Z
@user-td5zf2lb8t,정재용 룸빵에서본적있음 두명끼고 신나게 재끼더만,6,2024-09-06T06:54:35Z
@smilesmile8841,수입생겼다고 다 쓰지말고 ㅠㅠ 없다생각하고 모으세요. 어린시절 레전드가 어렵다고 하니 잘잘못을떠나 속상하네요. 살부터 빼시고 관리하셔서 다시 다른멤버랑 뭉치세요. 지금보다는 나을 것 같아요.,0,2024-09-06T06:47:15Z
@user-qe4cg1pt3k,결국 이제 생각한게 보니까<br>이 사람은 ㅋㅋ<br>벼랑 끝인 상황인데도<br>당근마켓에 나오는 그런 고등학생들도 할수있는 힘만 필요한 노가다<br>VS<br>방송에서 상황까기 <br><br>이거였는디 후자를 택햇네<br><br>딸을 볼 자격은 없어보임 <br>딸 안 보기도 했으니까~,4,2024-09-06T06:46:44Z
@user-eg2sq8uc4v,"방송만 의지 하지말고,<br>노가다나 배달 알바라도 해라",4,2024-09-06T05:33:36Z
@user-eg2sq8uc4v,노가다라도 해라,5,2024-09-06T05:28:42Z
@user-rp4zz5dn3w,나이  먹고   쪽팔 린줄   알아야지,10,2024-09-06T05:23:33Z
@az1004y,일단 체중 줄이세요! 그냥 운동 시작하세요!!  체중 줄이는 운동을 시작하면 일단 몸이 가벼워지고 성취감도 생기면서 자신감도 올라갑니다! 그리고 방송과 안되면 밤무대라도 뛰어야합니다! 빛 청산을 위해 생산 처음 노가다도 뛰어들어가서 빠르게 갚아나가고 있어요! 한달에 한번 정도 쉬고 미친듯이 일만 했네요!  노가다에서 일만 잘해도 시급 올릴수 있어요! 마지못해 노가다뛰지말고 생각하면서 최선을 다하면 여기저기서 데려가려고합니다! 열심히 하려고 하는자에게 기회가 옵니다! 힘내세요!!!,5,2024-09-06T05:10:59Z
@user-cy5mi1uo3x,돈없는데 신발은 나이키 스캇이네 우앙,25,2024-09-06T04:56:57Z
@불나방-c4d,재용님 화이팅!!!,3,2024-09-06T04:55:52Z
@RlrrR-rm1oc,지금이라도 정신차리면 다행이죠,7,2024-09-06T04:31:36Z
@user-sunny_simpathyize,사먹을건 다 사먹던데,2,2024-09-06T04:26:57Z
@user-sunny_simpathyize,이상민이 대단한거였구너,27,2024-09-06T04:26:28Z
@오아시스같은날,할수있지만 하고있는사람이 되욧!,1,2024-09-06T04:03:04Z
@오아시스같은날,부인이 생각 잘 하신것같아...<br>무능력해보여..<br>아이아빠로써만 역할다하시길,41,2024-09-06T03:53:58Z
@user-ky9fg7bd9z,방송출연으로 세금 납부할생각하지말고 공사현장을 좀 뛰세요..현장을.........아니면 어디가서 알바라도 하던지....무슨 방송으로만 해서 돈 벌라고해요??? 아이고 답답해라....,25,2024-09-06T03:49:04Z
@JB-ut5ee,나 이런사람이야~,4,2024-09-06T03:46:46Z
@user-up6zp5ec,연예인은 참.,3,2024-09-06T03:42:43Z
@user-yp4rm7ll2s,쓰레기,0,2024-09-06T03:32:28Z
@user-ox8ii5yw2o,존나 힘들일은 하기싫은게 보인다.. 에휴 좀 노가다판가서 10년은 굴러라.,11,2024-09-06T03:24:39Z
@user-dr8yu4os6g,"살도 빼고 피부,헤어 관리 및 건강해지셔서 야간업소든 행사 찾아서 일하시면 좋겠네요.연지위해서 잘하실거라 생각해요.응원할게요.",1,2024-09-06T03:24:38Z
@user-vx2td9ip4n,힘내세요 살도 좀 빼시고요,1,2024-09-06T03:22:23Z
@user-hf6io7hq4l,화이팅 하세요^^,0,2024-09-06T03:19:13Z
@user-jz7ry2eo4l,GV80다니면서 돈이 없다니 말이야 개야 ㅋㅋ,4,2024-09-06T03:00:35Z
@user-xl2pi4ue8n,디오씨로 번돈 다어쨌냐,6,2024-09-06T02:56:05Z
@youngunan8226,재용이가 무슨 범죄를 저질렀냐<br>넘 뭐라하지말자,4,2024-09-06T02:46:35Z
@user-bj9vg4hs9i,직접 가보면 설득 안됨ㅋㅋㅋ 6개월이 전부임,2,2024-09-06T02:00:57Z
@JK-or8hb,담배피고 술마시고 배달음식 시켜먹을 돈으로 안낸 세금 내세요.,72,2024-09-06T01:55:28Z
@허광-w2g,건보료 몇년 체납액이 3천인지가 궁금하네 .....예전 고수입시절 체납액인가?,5,2024-09-06T01:48:47Z
@QueenBoMin,방송 언제까지 할수있는데요?? 속터져   편하게 살아서  힘든게없어ㅜㅜ,15,2024-09-06T01:18:10Z
@haewoongj8204,편의점 사장님 정재용 사정 알면..못먹을듯.,2,2024-09-06T00:51:20Z
@benzg8613,말만 하지말고 당장 막일이라도 해서 아내와 딸에게 최소한의 가장 노릇은 하시길,18,2024-09-06T00:41:05Z
@user-so2qn9qq5y,이상민이랑은 결이 다른데 완전 생계형이구만 응원합니다,16,2024-09-06T00:32:11Z
@user-tf7pw1fy8g,어이없네....<br>방송만 바라보지 말고 노가다라도 해서 떳떳하게 사세요,27,2024-09-06T00:28:42Z
@is510478,정말친절하게 설명해주신다 😊<br>이기회를 새삶을 사시길 응원해요~!,22,2024-09-06T00:17:40Z
@user-tz1jw5yy7u,에휴 더늙기전에 운동도하고 일하세요. 부끄럽게 살지마요,3,2024-09-06T00:17:29Z
@user-gt6lw5uc7f,우연히 떠서 인생 참 편하게 살았구만,50,2024-09-05T23:58:47Z
@loveulovemetv4861,일을 편하게 하려고 하니까 그렇지.. 배달알바라도 하고 하면 되는데 연예인까리한거 땜에 저러고 있네..,3,2024-09-05T23:54:58Z
@user-ok6ii1tv3x,세금도미납 양육비도미납 부끄러움도없고,60,2024-09-05T23:52:55Z
@user-vd4lh8fz6x,😮,0,2024-09-05T23:18:13Z
@user-on4bu7kw3r,차는 제네시스 타네,1,2024-09-05T23:17:30Z
@user-bh7jj5ee8l,그럼방송을하지말고 배달이라도해.<br>배달할용기도없겄지만ㅡㅡ그랬음벌써 뭐든하고있었겠지ㅜㅜ,8,2024-09-05T22:38:17Z
@Gimpo4427,수입이 생기면 몇 백원이라도 아껴야지 ㅜㅠ 나누는거는 빚 다 갚고 해도 됩니다 아저씨,15,2024-09-05T22:27:25Z
@user-wo4lb7px3r,와 진짜 세상이 시발ㅎ 국세체납도 자랑이다고 쳐 나오고 ㅋㅋㅋㅋ나이가 몇갠디 기본적인것도 모르고 하 ....진짜 니처럼은 안되야겟다 정신바짝든다,1,2024-09-05T22:08:55Z
@user-vj8je4sj5q,연지엄마한대도양육비도주세요열심히일해서홧팅입니다,1,2024-09-05T22:08:07Z
@user-ng4xz3nx9j,잘되면 좋을텐데...과연.. 얼마나 갈까..,2,2024-09-05T21:51:46Z
@user-ix5hp4qj7j,게으르고 귀차니즘이 몸에 베인거 같다.,17,2024-09-05T21:30:55Z
@morning5001,진짜 말씀 따뜻하게 해 주신다 희망적으로 생각하자 재웅😊,10,2024-09-05T19:54:25Z
@morning5001,재웅아 열심히 일 해서 빚 값고 살람답게 살아보자 화이팅❤,11,2024-09-05T19:49:26Z
@user-bv3rp1kf1y,저런 스텐스가 컨셉이 아니고 실제라면..<br>여자들 정신좀 차려<br>저런분 만나면 인생이..,10,2024-09-05T18:38:06Z
@hj5829,진짜 부동산좀 사놓지,30,2024-09-05T18:30:19Z
@user-insane1541,이하늘은 유튜브라이브방송보니깐 행사많이다니던데 페이를좀적게받더라도     부탁해서 같이행사좀다니면안되나,42,2024-09-05T18:28:52Z
@user-gt4qh3dl4n,정말 인간으로 볼수 없는...,8,2024-09-05T18:28:04Z
@ShihTzu-D,계좌통합관리 앱 깔고  본인앞으로 된 통장목록 다나옴~압류통장 어떤건지도 나오는디..유투버만해두 벌었겄슈..,5,2024-09-05T18:25:34Z
